signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
55.0,3.0,1.0,2.5,4.5,0.6,14400,0.2,73,83.6,27.85,0.35,1.77,0.382,9.71,22.01,0.302,1.6
55.0,5.0,1.0,2.5,3.0,0.8,7200,0.4,61,88.5,23.27,0.23,1.77,0.381,10.0,18.39,0.302,1.6
55.0,5.0,1.0,2.5,4.5,0.8,7200,0.4,61,88.5,23.27,0.23,1.77,0.381,10.0,18.39,0.302,1.6
55.0,5.0,1.5,2.5,3.0,0.8,14400,0.2,59,89.8,22.56,0.2,1.75,0.382,10.0,17.84,0.302,1.59
50.0,5.0,1.0,2.5,3.0,0.4,14400,0.8,90,86.7,34.33,0.28,1.84,0.381,11.64,27.13,0.301,1.64
50.0,5.0,1.0,2.5,4.5,0.4,14400,0.8,90,86.7,34.33,0.28,1.84,0.381,11.64,27.13,0.301,1.64
55.0,3.0,1.5,2.5,4.5,0.6,,0.4,72,83.3,27.45,0.35,1.76,0.381,9.39,21.69,0.301,1.59
55.0,5.0,1.0,1.5,3.0,0.8,7200,0.4,61,88.5,23.25,0.23,1.77,0.381,10.0,18.37,0.301,1.6
55.0,5.0,1.0,1.5,4.5,0.8,7200,0.4,61,88.5,23.25,0.23,1.77,0.381,10.0,18.37,0.301,1.6
55.0,3.0,1.0,2.5,3.0,0.4,14400,0.4,74,83.8,28.1,0.34,1.78,0.38,9.18,22.18,0.3,1.6
55.0,3.0,1.0,2.5,3.0,0.6,14400,0.4,74,83.8,28.11,0.34,1.78,0.38,9.71,22.19,0.3,1.6
55.0,3.0,1.0,2.5,4.5,0.4,14400,0.4,74,83.8,28.1,0.34,1.78,0.38,9.18,22.18,0.3,1.6
55.0,3.0,1.0,2.5,4.5,0.6,14400,0.4,74,83.8,28.11,0.34,1.78,0.38,9.71,22.19,0.3,1.6
55.0,5.0,1.5,2.5,3.0,0.8,7200,0.4,61,88.5,23.17,0.23,1.77,0.38,10.0,18.29,0.3,1.6
55.0,5.0,1.5,2.5,4.5,0.8,7200,0.4,61,88.5,23.17,0.23,1.77,0.38,10.0,18.29,0.3,1.6
50.0,5.0,0.7,1.5,4.5,0.6,,0.4,70,90.0,26.5,0.2,1.81,0.379,11.42,20.9,0.299,1.63
50.0,5.0,1.0,2.5,3.0,0.6,14400,0.2,74,89.2,28.08,0.21,1.7,0.379,9.55,22.16,0.299,1.55
50.0,5.0,1.0,2.5,3.0,0.6,14400,0.4,74,89.2,28.08,0.21,1.7,0.379,9.55,22.16,0.299,1.55
50.0,5.0,1.0,2.5,4.5,0.6,14400,0.2,74,89.2,28.08,0.21,1.7,0.379,9.55,22.16,0.299,1.55
50.0,5.0,1.0,2.5,4.5,0.6,14400,0.4,74,89.2,28.08,0.21,1.7,0.379,9.55,22.16,0.299,1.55
55.0,5.0,0.7,2.5,4.5,0.6,,0.4,58,89.7,21.96,0.21,1.79,0.379,9.4,17.32,0.299,1.61
55.0,3.0,1.0,2.5,3.0,0.4,7200,0.2,73,83.6,27.56,0.35,1.77,0.378,9.18,21.72,0.298,1.59
55.0,3.0,1.0,2.5,4.5,0.4,7200,0.2,73,83.6,27.56,0.35,1.77,0.378,9.18,21.72,0.298,1.59
55.0,3.0,1.5,2.5,3.0,0.4,14400,0.2,73,83.6,27.46,0.35,1.76,0.376,8.78,21.62,0.296,1.58
55.0,3.0,1.5,2.5,3.0,0.6,,0.4,72,83.3,27.08,0.35,1.75,0.376,9.39,21.32,0.296,1.58
55.0,3.0,1.5,2.5,4.5,0.4,14400,0.2,73,83.6,27.46,0.35,1.76,0.376,8.78,21.62,0.296,1.58
50.0,5.0,1.0,1.5,3.0,0.4,14400,0.2,74,89.2,27.72,0.21,1.69,0.375,10.21,21.8,0.295,1.54
50.0,5.0,1.0,1.5,3.0,0.4,14400,0.4,74,89.2,27.72,0.21,1.69,0.375,10.21,21.8,0.295,1.54
50.0,5.0,1.0,1.5,4.5,0.4,14400,0.2,74,89.2,27.72,0.21,1.69,0.375,10.21,21.8,0.295,1.54
50.0,5.0,1.0,1.5,4.5,0.4,14400,0.4,74,89.2,27.72,0.21,1.69,0.375,10.21,21.8,0.295,1.54
50.0,5.0,1.0,2.5,3.0,0.4,,0.4,71,88.7,26.62,0.21,1.67,0.375,10.04,20.94,0.295,1.52
55.0,3.0,1.0,2.5,3.0,0.4,7200,0.4,76,81.6,28.52,0.4,1.79,0.375,9.18,22.44,0.295,1.6
55.0,3.0,1.0,2.5,4.5,0.4,7200,0.4,76,81.6,28.52,0.4,1.79,0.375,9.18,22.44,0.295,1.6
55.0,3.0,1.0,2.5,4.5,0.6,,0.4,72,83.3,26.99,0.35,1.75,0.375,9.71,21.23,0.295,1.57
55.0,3.0,1.5,2.5,3.0,0.4,14400,0.4,74,83.8,27.71,0.34,1.77,0.374,8.78,21.79,0.295,1.59
55.0,3.0,1.5,2.5,4.5,0.4,14400,0.4,74,83.8,27.71,0.34,1.77,0.374,8.78,21.79,0.295,1.59
55.0,5.0,1.5,2.5,3.0,0.8,7200,0.2,59,89.8,22.13,0.2,1.74,0.375,10.0,17.41,0.295,1.57
55.0,5.0,1.5,2.5,4.5,0.8,7200,0.2,59,89.8,22.13,0.2,1.74,0.375,10.0,17.41,0.295,1.57
50.0,5.0,1.0,2.5,3.0,0.4,7200,0.2,73,89.0,27.27,0.21,1.68,0.374,10.46,21.43,0.294,1.53
50.0,5.0,1.0,2.5,4.5,0.4,7200,0.2,73,89.0,27.27,0.21,1.68,0.374,10.46,21.43,0.294,1.53
50.0,5.0,1.0,2.5,4.5,0.4,,0.4,71,88.7,26.58,0.21,1.66,0.374,10.04,20.9,0.294,1.51
55.0,3.0,1.5,2.5,3.0,0.4,7200,0.2,73,83.6,27.21,0.35,1.76,0.373,8.78,21.37,0.293,1.58
55.0,3.0,1.5,2.5,4.5,0.4,7200,0.2,73,83.6,27.21,0.35,1.76,0.373,8.78,21.37,0.293,1.58
50.0,5.0,1.0,2.5,3.0,0.4,7200,0.4,74,89.2,27.54,0.2,1.69,0.372,10.46,21.62,0.292,1.53
50.0,5.0,1.0,2.5,4.5,0.4,7200,0.4,74,89.2,27.54,0.2,1.69,0.372,10.46,21.62,0.292,1.53
55.0,5.0,0.7,2.5,3.0,0.6,,0.4,58,89.7,21.57,0.21,1.78,0.372,9.4,16.93,0.292,1.6
50.0,5.0,1.0,2.5,3.0,0.6,14400,0.8,90,86.7,33.43,0.28,1.81,0.371,11.27,26.23,0.291,1.62
50.0,5.0,1.0,2.5,4.5,0.6,14400,0.8,90,86.7,33.43,0.28,1.81,0.371,11.27,26.23,0.291,1.62
55.0,5.0,1.5,2.5,3.0,0.8,3600,0.2,60,90.0,22.24,0.19,1.74,0.371,10.0,17.44,0.291,1.57
55.0,5.0,1.5,2.5,4.5,0.8,3600,0.2,60,90.0,22.24,0.19,1.74,0.371,10.0,17.44,0.291,1.57
55.0,3.0,1.0,2.5,3.0,0.6,,0.4,72,83.3,26.61,0.35,1.74,0.37,9.71,20.85,0.29,1.56
55.0,3.0,1.5,2.5,3.0,0.4,7200,0.4,76,81.6,28.14,0.4,1.78,0.37,8.78,22.06,0.29,1.59
55.0,3.0,1.5,2.5,3.0,0.6,14400,0.4,74,83.8,27.39,0.34,1.76,0.37,9.39,21.47,0.29,1.58
55.0,3.0,1.5,2.5,4.5,0.4,7200,0.4,76,81.6,28.14,0.4,1.78,0.37,8.78,22.06,0.29,1.59
